451	7466287	4609408	1007.66
452	7466287	4609409	1007.56
453	7466288	4609391	1008.89
454	7466288	4609392	1008.96
455	7466288	4609393	1008.99
456	7466288	4609394	1008.9
457	7466288	4609395	1008.92
458	7466288	4609396	1008.92
459	7466288	4609397	1007.79
460	7466288	4609398	1007.85
461	7466288	4609399	1007.96
462	7466288	4609400	1008.06
463	7466288	4609401	1008.21
464	7466288	4609402	1008.19
465	7466288	4609403	1008.15
466	7466288	4609404	1008.03
467	7466288	4609405	1008.07
468	7466288	4609406	1008.07
469	7466288	4609407	1007.86
470	7466288	4609408	1007.69
471	7466288	4609409	1007.64
472	7466289	4609390	1005.95
473	7466289	4609391	1006.96
474	7466289	4609392	1007.72
475	7466289	4609393	1008.76
476	7466289	4609394	1008.91
477	7466289	4609395	1008.92
478	7466289	4609396	1008.23
479	7466289	4609397	1007.55
480	7466289	4609398	1007.68
481	7466289	4609399	1007.8
482	7466289	4609400	1007.9
483	7466289	4609401	1008.1
484	7466289	4609402	1008.07
485	7466289	4609403	1007.87
486	7466289	4609404	1007.92
487	7466289	4609405	1007.99
488	7466289	4609406	1008.07
489	7466289	4609407	1007.86
490	7466289	4609408	1007.79
491	7466289	4609409	1007.64
492	7466290	4609389	1005.85
493	7466290	4609390	1005.95
494	7466290	4609391	1006.11
495	7466290	4609392	1006.28
496	7466290	4609393	1006.48
497	7466290	4609394	1007.39
498	7466290	4609395	1008.06
499	7466290	4609396	1007.21
500	7466290	4609397	1007.33
501	7466290	4609398	1007.45
502	7466290	4609399	1007.65
503	7466290	4609400	1007.75
504	7466290	4609401	1007.97
505	7466290	4609402	1007.94
506	7466290	4609403	1007.87
507	7466290	4609404	1007.85
508	7466290	4609405	1007.91
509	7466290	4609406	1008
510	7466290	4609407	1007.92
511	7466290	4609408	1007.87
512	7466290	4609409	1007.73
513	7466291	4609388	1005.73
514	7466291	4609389	1005.87
515	7466291	4609390	1006.02
516	7466291	4609391	1006.18
517	7466291	4609392	1006.37
518	7466291	4609393	1006.48
519	7466291	4609394	1006.62
520	7466291	4609395	1006.77
521	7466291	4609396	1007.05
522	7466291	4609397	1007.12
523	7466291	4609398	1007.29
524	7466291	4609399	1007.39
525	7466291	4609400	1007.62
526	7466291	4609401	1007.74
527	7466291	4609402	1007.83
528	7466291	4609403	1007.81
529	7466291	4609404	1007.79
530	7466291	4609405	1007.78
531	7466291	4609406	1007.82
532	7466291	4609407	1008.02
533	7466291	4609408	1007.93
534	7466291	4609409	1007.79
535	7466292	4609388	1005.45
536	7466292	4609389	1005.88
537	7466292	4609390	1006.04
538	7466292	4609391	1006.23
539	7466292	4609392	1006.34
540	7466292	4609393	1006.52
541	7466292	4609394	1006.69
542	7466292	4609395	1006.85
543	7466292	4609396	1006.94
544	7466292	4609397	1007.04
545	7466292	4609398	1007.08
546	7466292	4609399	1007.29
547	7466292	4609400	1007.45
548	7466292	4609401	1007.82
549	7466292	4609402	1007.89
550	7466292	4609403	1007.85
551	7466292	4609404	1007.88
552	7466292	4609405	1007.71
553	7466292	4609406	1007.75
554	7466292	4609407	1007.74
555	7466292	4609408	1007.94
556	7466292	4609409	1007.77
557	7466293	4609387	1004.76
558	7466293	4609388	1004.77
559	7466293	4609389	1004.86
560	7466293	4609390	1006.03
561	7466293	4609391	1006.21
562	7466293	4609392	1006.39
563	7466293	4609393	1006.56
564	7466293	4609394	1006.7
565	7466293	4609395	1006.79
566	7466293	4609396	1006.86
567	7466293	4609397	1006.92
568	7466293	4609398	1006.94
569	7466293	4609399	1006.93
570	7466293	4609400	1007.27
571	7466293	4609401	1007.74
572	7466293	4609402	1007.8
573	7466293	4609403	1007.83
574	7466293	4609404	1007.89
575	7466293	4609405	1007.69
576	7466293	4609406	1007.71
577	7466293	4609407	1007.66
578	7466293	4609408	1007.67
579	7466293	4609409	1007.7
580	7466294	4609386	1004.67
581	7466294	4609387	1004.66
582	7466294	4609388	1004.71
583	7466294	4609389	1004.74
584	7466294	4609390	1004.75
585	7466294	4609391	1005.78
586	7466294	4609392	1006.2
587	7466294	4609393	1006.47
588	7466294	4609394	1006.51
589	7466294	4609395	1006.7
590	7466294	4609396	1006.84
591	7466294	4609397	1006.85
592	7466294	4609398	1006.88
593	7466294	4609399	1006.97
594	7466294	4609400	1007.11
595	7466294	4609401	1007.36
596	7466294	4609402	1007.68
597	7466294	4609403	1007.67
598	7466294	4609404	1007.67
599	7466294	4609405	1007.66
600	7466294	4609406	1007.61
601	7466294	4609407	1007.58
602	7466294	4609408	1007.63
603	7466294	4609409	1007.67
604	7466295	4609385	1004.58
605	7466295	4609386	1004.6
606	7466295	4609387	1004.65
607	7466295	4609388	1004.68
608	7466295	4609389	1004.74
609	7466295	4609390	1004.76
610	7466295	4609391	1004.82
611	7466295	4609392	1005.3
612	7466295	4609393	1005.53
613	7466295	4609394	1005.98
614	7466295	4609395	1006.48
615	7466295	4609396	1006.6
616	7466295	4609397	1006.73
617	7466295	4609398	1006.76
618	7466295	4609399	1007.05
619	7466295	4609400	1007.18
620	7466295	4609401	1007.26
621	7466295	4609402	1007.41
622	7466295	4609403	1007.57
623	7466295	4609404	1007.59
624	7466295	4609405	1007.62
625	7466295	4609406	1007.54
626	7466295	4609407	1007.54
627	7466295	4609408	1007.54
628	7466295	4609409	1007.49
629	7466296	4609384	1004.33
630	7466296	4609385	1004.27
631	7466296	4609386	1004.54
632	7466296	4609387	1004.65
633	7466297	4609383	1004.26
634	7466297	4609384	1004.17
635	7466297	4609385	1004.07
636	7466297	4609386	1003.95
637	7466297	4609387	1004.67
638	7466298	4609382	1004.13
639	7466298	4609383	1004.14
640	7466298	4609384	1004.08
641	7466298	4609385	1003.88
642	7466298	4609386	1003.94
643	7466298	4609387	1003.86
644	7466299	4609382	1003.92
645	7466299	4609383	1003.98
646	7466299	4609384	1003.91
647	7466299	4609385	1003.93
648	7466299	4609386	1003.87
649	7466299	4609387	1003.8
650	7466300	4609381	1003.37
651	7466300	4609382	1003.57
652	7466300	4609383	1003.82
653	7466300	4609384	1003.93
654	7466300	4609385	1003.84
655	7466300	4609386	1003.77
656	7466300	4609387	1003.71
657	7466301	4609380	1003.04
658	7466301	4609381	1003.23
659	7466301	4609382	1003.39
660	7466301	4609383	1003.65
661	7466301	4609384	1003.52
662	7466301	4609385	1003.75
663	7466301	4609386	1003.71
664	7466301	4609387	1003.62
665	7466302	4609379	1002.88
666	7466302	4609380	1002.93
667	7466302	4609381	1003.08
668	7466302	4609382	1003.31
669	7466302	4609383	1003.3
670	7466302	4609384	1003.41
671	7466302	4609385	1003.59
672	7466302	4609386	1003.59
673	7466302	4609387	1003.51
674	7466303	4609378	1002.5
675	7466303	4609379	1002.7
676	7466303	4609380	1002.89
677	7466303	4609381	1003.06
678	7466303	4609382	1003.12
679	7466303	4609383	1003.26
680	7466303	4609384	1003.26
681	7466303	4609385	1003.39
682	7466303	4609386	1003.48
